Id	Desc	Name
1124	&系'统	&系'统
1125	&系'統	&系'統
1126	"&系,统"	"&系,统"
1127	"&系,統"	"&系,統"
1128	&系<统	&系<统
1129	&系<統	&系<統
1130	&系>统	&系>统
1131	&系>統	&系>統
1132	&系【统 	&系【统 
1133	&系【統	&系【統
1134	&系】统 	&系】统 
1135	&系】統	&系】統
1136	&系{统 	&系{统 
1137	&系{統	&系{統
1138	&系}统 	&系}统 
1139	&系}統	&系}統
1140	！系&统 	！系&统 
1141	！系&統	！系&統
1142	！系！统	！系！统
1143	！系！統	！系！統
1144	！系@统	！系@统
1145	！系@統	！系@統
1146	！&系#统	！&系#统
1147	！&系#統	！&系#統
1148	！系￥统	！系￥统
1149	！系￥統	！系￥統
1150	！系%统	！系%统
1151	！系%統	！系%統
1152	！系……统	！系……统
1153	！系……統	！系……統
1154	！系*统	！系*统
1155	！系*統	！系*統
1156	！系（统	！系（统
1157	！系（統	！系（統
1158	！系）统	！系）统
1159	！系）統	！系）統
1160	！系。统	！系。统
1161	！系。統	！系。統
1162	！系;统	！系;统
1163	！系;統	！系;統
1164	！系?统	！系?统
1165	！系?統	！系?統
1166	！系~统	！系~统
1167	！系~統	！系~統
1168	！系：统	！系：统
1169	！系：統	！系：統
1170	！系“统	！系“统
1171	！系“統	！系“統
1172	！系'统	！系'统
1173	！系'統	！系'統
1174	"！系,统"	"！系,统"
1175	"！系,統"	"！系,統"
1176	！系<统	！系<统
1177	！系<統	！系<統
1178	！系>统	！系>统
1179	！系>統	！系>統
1180	！系【统 	！系【统 
1181	！系【統	！系【統
1182	！系】统 	！系】统 
1183	！系】統	！系】統
1184	！系{统 	！系{统 
1185	！系{統	！系{統
1186	！系}统  	！系}统  
1187	！系}統	！系}統
1188	@系&统 	@系&统 
1189	@系&統	@系&統
1190	@系！统	@系！统
1191	@系！統	@系！統
1192	@系@统	@系@统
1193	@系@統	@系@統
1194	@系#统	@系#统
1195	@系#統	@系#統
1196	@系￥统	@系￥统
1197	@系￥統	@系￥統
1198	@系%统	@系%统
1199	@系%統	@系%統
1200	@系……统	@系……统
1201	@系……統	@系……統
1202	@系*统	@系*统
1203	@系*統	@系*統
1204	@系（统	@系（统
1205	@系（統	@系（統
1206	@系）统	@系）统
1207	@系）統	@系）統
1208	@系。统	@系。统
1209	@系。統	@系。統
1210	@系;统	@系;统
1211	@系;統	@系;統
1212	@系?统	@系?统
1213	@系?統	@系?統
1214	@系~统	@系~统
1215	@系~統	@系~統
1216	@系：统	@系：统
1217	@系：統	@系：統
1218	@系“统	@系“统
1219	@系“統	@系“統
1220	@系'统	@系'统
1221	@系'統	@系'統
1222	"@系,统"	"@系,统"
1223	"@系,統"	"@系,統"
1224	@系<统	@系<统
1225	@系<統	@系<統
1226	@系>统	@系>统
1227	@系>統	@系>統
1228	@系【统 	@系【统 
1229	@系【統	@系【統
1230	@系】统 	@系】统 
1231	@系】統	@系】統
1232	@系{统 	@系{统 
1233	@系{統	@系{統
1234	@系}统 	@系}统 
1235	@系}統	@系}統
1236	#系&统 	#系&统 
1237	#系&統	#系&統
1238	#系！统	#系！统
1239	#系！統	#系！統
1240	#系@统	#系@统
1241	#系@統	#系@統
1242	#系#统	#系#统
1243	#系#統	#系#統
1244	#系￥统	#系￥统
1245	#系￥統	#系￥統
1246	#系%统	#系%统
1247	#系%統	#系%統
1248	#系……统	#系……统
1249	#系……統	#系……統
1250	#系*统	#系*统
1251	#系*統	#系*統
1252	#系（统	#系（统
1253	#系（統	#系（統
1254	#系）统	#系）统
1255	#系）統	#系）統
1256	#系。统	#系。统
1257	#系。統	#系。統
1258	#系;统	#系;统
1259	#系;統	#系;統
1260	#系?统	#系?统
1261	#系?統	#系?統
1262	#系~统	#系~统
1263	#系~統	#系~統
1264	#系：统	#系：统
1265	#系：統	#系：統
1266	#系“统	#系“统
1267	#系“統	#系“統
1268	#系'统	#系'统
1269	#系'統	#系'統
1270	"#系,统"	"#系,统"
1271	"#系,統"	"#系,統"
1272	#系<统	#系<统
1273	#系<統	#系<統
1274	#系>统	#系>统
1275	#系>統	#系>統
1276	#系【统 	#系【统 
1277	#系【統	#系【統
1278	#系】统 	#系】统 
1279	#系】統	#系】統
1280	#系{统 	#系{统 
1281	#系{統	#系{統
1282	#系}统 	#系}统 
1283	#系}統	#系}統
1284	%系&统 	%系&统 
1285	%系&統	%系&統
1286	%系！统	%系！统
1287	%系！統	%系！統
1288	%系@统	%系@统
1289	%系@統	%系@統
1290	%系#统	%系#统
1291	%系#統	%系#統
1292	%系￥统	%系￥统
1293	%系￥統	%系￥統
1294	%系%统	%系%统
1295	%系%統	%系%統
1296	%系……统	%系……统
1297	%系……統	%系……統
1298	%系*统	%系*统
1299	%系*統	%系*統
1300	%系（统	%系（统
1301	%系（統	%系（統
1302	%系）统	%系）统
1303	%系）統	%系）統
1304	%系。统	%系。统
1305	%系。統	%系。統
1306	%系;统	%系;统
1307	%系;統	%系;統
1308	%系?统	%系?统
1309	%系?統	%系?統
1310	%系~统	%系~统
1311	%系~統	%系~統
1312	%系：统	%系：统
1313	%系：統	%系：統
1314	%系“统	%系“统
1315	%系“統	%系“統
1316	%系'统	%系'统
1317	%系'統	%系'統
1318	"%系,统"	"%系,统"
1319	"%系,統"	"%系,統"
1320	%系<统	%系<统
1321	%系<統	%系<統
1322	%系>统	%系>统
1323	%系>統	%系>統
1324	%系【统 	%系【统 
1325	%系【統	%系【統
1326	%系】统 	%系】统 
1327	%系】統	%系】統
1328	%系{统 	%系{统 
1329	%系{統	%系{統
1330	%系}统 	%系}统 
1331	%系}統	%系}統
1332	*系&统 	*系&统 
1333	*系&統	*系&統
1334	*系！统	*系！统
1335	*系！統	*系！統
1336	*系@统	*系@统
1337	*系@統	*系@統
1338	*系#统	*系#统
1339	*系#統	*系#統
1340	*系￥统	*系￥统
1341	*系￥統	*系￥統
1342	*系%统	*系%统
1343	*系%統	*系%統
1344	*系……统	*系……统
1345	*系……統	*系……統
1346	*系*统	*系*统
1347	*系*統	*系*統
1348	*系（统	*系（统
1349	*系（統	*系（統
1350	*系）统	*系）统
1351	*系）統	*系）統
1352	*系。统	*系。统
1353	*系。統	*系。統
1354	*系;统	*系;统
1355	*系;統	*系;統
1356	*系?统	*系?统
1357	*系?統	*系?統
1358	*系~统	*系~统
1359	*系~統	*系~統
1360	*系：统	*系：统
1361	*系：統	*系：統
1362	*系“统	*系“统
1363	*系“統	*系“統
1364	*系'统	*系'统
1365	*系'統	*系'統
1366	"*系,统"	"*系,统"
1367	"*系,統"	"*系,統"
1368	*系<统	*系<统
1369	*系<統	*系<統
1370	*系>统	*系>统
1371	*系>統	*系>統
1372	*系【统 	*系【统 
1373	*系【統	*系【統
1374	*系】统 	*系】统 
1375	*系】統	*系】統
1376	*系{统 	*系{统 
1377	*系{統	*系{統
1378	*系}统	*系}统
1379	*系}統	*系}統
1380	^系&统 	^系&统 
1381	^系&統	^系&統
1382	^系！统	^系！统
1383	^系！統	^系！統
1384	^系@统	^系@统
1385	^系@統	^系@統
1386	^系#统	^系#统
1387	^系#統	^系#統
1388	^系￥统	^系￥统
1389	^系￥統	^系￥統
1390	^系%统	^系%统
1391	^系%統	^系%統
1392	^系……统	^系……统
1393	^系……統	^系……統
1394	^系*统	^系*统
1395	^系*統	^系*統
1396	^系（统	^系（统
1397	^系（統	^系（統
1398	^系）统	^系）统
1399	^系）統	^系）統
1400	^系。统	^系。统
1401	^系。統	^系。統
1402	^系;统	^系;统
1403	^系;統	^系;統
1404	^系?统	^系?统
1405	^系?統	^系?統
1406	^系~统	^系~统
1407	^系~統	^系~統
1408	^系：统	^系：统
1409	^系：統	^系：統
1410	^系“统	^系“统
1411	^系“統	^系“統
1412	^系'统	^系'统
1413	^系'統	^系'統
1414	"^系,统"	"^系,统"
1415	"^系,統"	"^系,統"
1416	^系<统	^系<统
1417	^系<統	^系<統
1418	^系>统	^系>统
1419	^系>統	^系>統
1420	^系【统 	^系【统 
1421	^系【統	^系【統
1422	^系】统 	^系】统 
1423	^系】統	^系】統
1424	^系{统 	^系{统 
1425	^系{統	^系{統
1426	^系}统	^系}统
1427	^系}統	^系}統
1428	QQ：	QQ：
1429	Q为	Q为
1430	Q為	Q為
1431	5173	5173
1432	AIDS	AIDS
1433	penis	penis
1434	sex	sex
1435	屙	屙
1436	爱滋	爱滋
1437	愛滋	愛滋
1438	淋病	淋病
1439	梅毒	梅毒
1440	爱液	爱液
1441	愛液	愛液
1442	屄	屄
1443	臭机八	臭机八
1444	臭機八	臭機八
1445	臭鸡巴	臭鸡巴
1446	臭雞巴	臭雞巴
1447	吹喇叭	吹喇叭
1448	吹箫	吹箫
1449	吹簫	吹簫
1450	催情药	催情药
1451	催情藥	催情藥
1452	屌	屌
1453	龟头	龟头
1454	龜頭	龜頭
1455	黄色	黄色
1456	黃色	黃色
1457	机八	机八
1458	機八	機八
1459	机巴	机巴
1460	機巴	機巴
1461	鸡八	鸡八
1462	雞八	雞八
1463	机掰	机掰
1464	機掰	機掰
1465	鸡叭	鸡叭
1466	雞叭	雞叭
1467	鸡掰	鸡掰
1468	雞掰	雞掰
1469	奸	奸
1470	茎	茎
1471	莖	莖
1472	精液	精液
1473	精子	精子
1474	尻	尻
1475	滥交	滥交
1476	濫交	濫交
1477	乱交	乱交
1478	亂交	亂交
1479	卖淫	卖淫
1480	賣淫	賣淫
1481	嫖娼	嫖娼
1482	强奸犯	强奸犯
1483	強姦犯	強姦犯
1484	情色	情色
1485	乳峰	乳峰
1486	乳晕	乳晕
1487	乳暈	乳暈
1488	色情	色情
1489	威而钢	威而钢
1490	威而鋼	威而鋼
1491	威而柔	威而柔
1492	伟哥	伟哥
1493	偉哥	偉哥
1494	性高潮	性高潮
1495	性虐	性虐
1496	穴	穴
1497	颜射	颜射
1498	顏射	顏射
1499	阳物	阳物
1500	陽物	陽物
1501	一夜情	一夜情
1502	阴部	阴部
1503	陰部	陰部
1504	阴道	阴道
1505	陰道	陰道
1506	阴蒂	阴蒂
1507	陰蒂	陰蒂
1508	阴门	阴门
1509	陰門	陰門
1510	淫秽	淫秽
1511	淫穢	淫穢
1512	淫乱	淫乱
1513	淫亂	淫亂
1514	淫娃	淫娃
1515	淫液	淫液
1516	淫汁	淫汁
1517	淫穴	淫穴
1518	淫洞	淫洞
1519	援交妹	援交妹
1520	梦遗	梦遗
1521	夢遺	夢遺
1522	阳痿	阳痿
1523	陽痿	陽痿
1524	早泄	早泄
1525	早洩	早洩
1526	奸淫	奸淫
1527	姦淫	姦淫
1528	刘少奇	刘少奇
1529	劉少奇	劉少奇
1530	朱德	朱德
1531	彭德怀	彭德怀
1532	彭德懷	彭德懷
1533	林彪	林彪
1534	刘伯承	刘伯承
1535	劉伯承	劉伯承
1536	陈毅	陈毅
1537	陳毅	陳毅
1538	贺龙	贺龙
1539	賀龍	賀龍
1540	聂荣臻	聂荣臻
1541	聶榮臻	聶榮臻
1542	罗荣桓	罗荣桓
1543	羅榮桓	羅榮桓
1544	徐向前	徐向前
1545	叶剑英	叶剑英
1546	葉劍英	葉劍英
1547	李大钊	李大钊
1548	李大釗	李大釗
1549	陈独秀	陈独秀
1550	陳獨秀	陳獨秀
1551	孙中山	孙中山
1552	孫中山	孫中山
1553	孙逸仙	孙逸仙
1554	孫逸仙	孫逸仙
1555	Bitch	Bitch
1556	bt	bt
1557	cao	cao
1558	kao	kao
1559	NMD	NMD
1560	ri	ri
1561	K他命	K他命
1562	白痴	白痴
1563	白癡	白癡
1564	笨蛋	笨蛋
1565	婊子	婊子
1566	操她妈	操她妈
1567	操她媽	操她媽
1568	操妳妈	操妳妈
1569	操妳媽	操妳媽
1570	操你	操你
1571	操他妈	操他妈
1572	操他媽	操他媽
1573	草你	草你
1574	肏	肏
1575	册那	册那
1576	冊那	冊那
1577	侧那	侧那
1578	側那	側那
1579	测拿	测拿
1580	測拿	測拿
1581	插	插
1582	蠢猪	蠢猪
1583	蠢豬	蠢豬
1584	发骚	发骚
1585	發騷	發騷
1586	废物	废物
1587	廢物	廢物
1588	干她妈	干她妈
1589	幹她媽	幹她媽
1590	干妳	干妳
1591	幹妳	幹妳
1592	干妳娘	干妳娘
1593	幹妳娘	幹妳娘
1594	干你妈	干你妈
1595	幹你媽	幹你媽
1596	干你妈B	干你妈B
1597	幹你媽B	幹你媽B
1598	干你妈逼	干你妈逼
1599	幹你媽逼	幹你媽逼
1600	干你娘	干你娘
1601	幹你娘	幹你娘
1602	干他妈	干他妈
1603	幹他媽	幹他媽
1604	狗娘养的	狗娘养的
1605	狗娘養的	狗娘養的
1606	贱货	贱货
1607	賤貨	賤貨
1608	烂人	烂人
1609	爛人	爛人
1610	老母	老母
1611	老土	老土
1612	妈比	妈比
1613	媽比	媽比
1614	妈的	妈的
1615	媽的	媽的
1616	马的	马的
1617	馬的	馬的
1618	妳老母的	妳老母的
1619	妳娘的	妳娘的
1620	你妈逼	你妈逼
1621	你媽逼	你媽逼
1622	破鞋	破鞋
1623	仆街	仆街
1624	僕街	僕街
1625	去她妈	去她妈
1626	去她媽	去她媽
1627	去妳的	去妳的
1628	去妳妈	去妳妈
1629	去妳媽	去妳媽
1630	去你的	去你的
1631	去你妈	去你妈
1632	去你媽	去你媽
1633	去死	去死
1634	去他妈	去他妈
1635	去他媽	去他媽
1636	日你	日你
1637	赛她娘	赛她娘
1638	賽她娘	賽她娘
1639	赛妳娘	赛妳娘
1640	賽妳娘	賽妳娘
1641	赛你娘	赛你娘
1642	賽你娘	賽你娘
1643	赛他娘	赛他娘
1644	賽他娘	賽他娘
1645	骚货	骚货
1646	騷貨	騷貨
1647	傻B	傻B
1648	傻比	傻比
1649	傻子	傻子
1650	上妳	上妳
1651	上你	上你
1652	神经病	神经病
1653	神經病	神經病
1654	屎	屎
1655	屎你娘	屎你娘
1656	屎妳娘	屎妳娘
1657	他妈的	他妈的
1658	他媽的	他媽的
1659	王八蛋	王八蛋
1660	我操	我操
1661	我日	我日
1662	乡巴佬	乡巴佬
1663	鄉巴佬	鄉巴佬
1664	猪猡	猪猡
1665	豬玀	豬玀
1666	尿	尿
1667	掯	掯
1668	骑你	骑你
1669	騎你	騎你
1670	湿了	湿了
1671	濕了	濕了
1672	操他	操他
1673	操她	操她
1674	骑他	骑他
1675	騎他	騎他
1676	骑她	骑她
1677	騎她	騎她
1678	欠骑	欠骑
1679	欠騎	欠騎
1680	欠人骑	欠人骑
1681	欠人騎	欠人騎
1682	来爽我	来爽我
1683	來爽我	來爽我
1684	来插我	来插我
1685	來插我	來插我
1686	干他	干他
1687	幹他	幹他
1688	干她	干她
1689	幹她	幹她
1690	干死	干死
1691	幹死	幹死
1692	干爆	干爆
1693	幹爆	幹爆
1694	干机	干机
1695	幹機	幹機
1696	机叭	机叭
1697	機叭	機叭
1698	臭鸡	臭鸡
1699	臭雞	臭雞
1700	臭机	臭机
1701	臭機	臭機
1702	览叫	览叫
1703	覽叫	覽叫
1704	阳具	阳具
1705	陽具	陽具
1706	肉壶	肉壶
1707	肉壺	肉壺
1708	摸咪咪	摸咪咪
1709	“SUCK PENIS”	“SUCK PENIS”
1710	BLOW JOB	BLOW JOB
1711	KISS MY ASS	KISS MY ASS
1712	干鸡	干鸡
1713	幹雞	幹雞
1714	干入	干入
1715	幹入	幹入
1716	插你	插你
1717	爽你	爽你
1718	干干	干干
1719	幹幹	幹幹
1720	干X	干X
1721	幹X	幹X
1722	他干	他干
1723	他幹	他幹
1724	干它	干它
1725	幹它	幹它
1726	干牠	干牠
1727	幹牠	幹牠
1728	干您	干您
1729	幹您	幹您
1730	干汝	干汝
1731	幹汝	幹汝
1732	干林	干林
1733	幹林	幹林
1734	操林	操林
1735	干尼	干尼
1736	幹尼	幹尼
1737	操尼	操尼
1738	我咧干	我咧干
1739	我咧幹	我咧幹
1740	干勒	干勒
1741	幹勒	幹勒
1742	干我	干我
1743	幹我	幹我
1744	干啦	干啦
1745	幹啦	幹啦
1746	干爽	干爽
1747	乾爽	乾爽
1748	欠干	欠干
1749	欠幹	欠幹
1750	我干	我干
1751	我幹	我幹
1752	来干	来干
1753	來幹	來幹
1754	轮干	轮干
1755	輪幹	輪幹
1756	干一干	干一干
1757	幹一干	幹一干
1758	轮流干	轮流干
1759	輪流幹	輪流幹
1760	援交	援交
1761	奸暴	奸暴
1762	再奸	再奸
1763	我奸	我奸
1764	奸你	奸你
1765	奸他	奸他
1766	奸她	奸她
1767	奸一奸	奸一奸
1768	淫湿	淫湿
1769	淫濕	淫濕
1770	鸡歪	鸡歪
1771	雞歪	雞歪
1772	臭西	臭西
1773	吊	吊
1774	遗精	遗精
1775	遺精	遺精
1776	烂逼	烂逼
1777	爛逼	爛逼
1778	大血比	大血比
1779	叼你妈	叼你妈
1780	叼你媽	叼你媽
1781	靠你妈	靠你妈
1782	靠你媽	靠你媽
1783	戳你	戳你
1784	逼你老母	逼你老母
1785	挨球	挨球
1786	我日你	我日你
1787	草拟妈	草拟妈
1788	草擬媽	草擬媽
1789	卖逼	卖逼
1790	賣逼	賣逼
1791	狗操卖逼	狗操卖逼
1792	狗操賣逼	狗操賣逼
1793	日死	日死
1794	奶娘	奶娘
1795	他娘	他娘
1796	她娘	她娘
1797	你妈了妹	你妈了妹
1798	你媽了妹	你媽了妹
1799	插你妈	插你妈
1800	插你媽	插你媽
1801	叼你	叼你
1802	渣波波	渣波波
1803	嫩b	嫩b
1804	陈云	陈云
1805	陳雲	陳雲
1806	李瑞环	李瑞环
1807	李瑞環	李瑞環
1808	尉健行	尉健行
1809	李岚清	李岚清
1810	李嵐清	李嵐清
1811	罗干	罗干
1812	羅幹	羅幹
1813	吴邦国	吴邦国
1814	吳邦國	吳邦國
1815	曾庆红	曾庆红
1816	曾慶紅	曾慶紅
1817	贾庆林	贾庆林
1818	賈慶林	賈慶林
1819	黄菊	黄菊
1820	黃菊	黃菊
1821	吴官正	吴官正
1822	吳官正	吳官正
1823	回良玉	回良玉
1824	吴仪	吴仪
1825	吳儀	吳儀
1826	李长春	李长春
1827	李長春	李長春
1828	曾培炎	曾培炎
1829	周永康	周永康
1830	曹刚川	曹刚川
1831	曹剛川	曹剛川
1832	唐家璇	唐家璇
1833	唐家璿	唐家璿
1834	华建敏	华建敏
1835	華建敏	華建敏
1836	陈至立	陈至立
1837	陳至立	陳至立
1838	陈良宇	陈良宇
1839	陳良宇	陳良宇
1840	张德江	张德江
1841	張德江	張德江
1842	张立昌	张立昌
1843	張立昌	張立昌
1844	俞正声	俞正声
1845	俞正聲	俞正聲
1846	王乐泉	王乐泉
1847	王樂泉	王樂泉
1848	刘云山	刘云山
1849	劉雲山	劉雲山
1850	王刚	王刚
1851	王剛	王剛
1852	王兆国	王兆国
1853	王兆國	王兆國
1854	刘淇	刘淇
1855	劉淇	劉淇
1856	贺国强	贺国强
1857	賀國強	賀國強
1858	郭伯雄	郭伯雄
1859	胡耀邦	胡耀邦
1860	ADMIN	ADMIN
1861	Administrator	Administrator
1862	管理	管理
1863	管里	管里
1864	管裡	管裡
1865	服务管理	服务管理
1866	服務管理	服務管理
1867	服务器	服务器
1868	伺服器	伺服器
1869	服務器	服務器
1870	活动管理员	活动管理员
1871	活動管理員	活動管理員
1872	官方	官方
1873	维护	维护
1874	維護	維護
1875	系统公告	系统公告
1876	系統公告	系統公告
1877	审查	审查
1878	審查	審查
1879	巡查	巡查
1880	监督	监督
1881	監督	監督
1882	监管	监管
1883	監管	監管
1884	GAMEMASTER	GAMEMASTER
1885	G.M	G.M
1886	游戏管理员	游戏管理员
1887	遊戲管理員	遊戲管理員
1888	Client Server	Client Server
1889	CS	CS
1890	KEFU	KEFU
1891	助理	助理
1892	服务天使	服务天使
1893	服務天使	服務天使
1894	连战	连战
1895	連戰	連戰
1896	宋楚瑜	宋楚瑜
1897	吕秀莲	吕秀莲
1898	呂秀蓮	呂秀蓮
1899	郁慕明	郁慕明
1900	鬱慕明	鬱慕明
1901	蒋介石	蒋介石
1902	蔣介石	蔣介石
1903	蒋中正	蒋中正
1904	蔣中正	蔣中正
1905	蒋经国	蒋经国
1906	蔣經國	蔣經國
1907	马英九	马英九
1908	馬英九	馬英九
1909	布莱尔	布莱尔
1910	布雷爾	布雷爾
1911	纯一郎	纯一郎
1912	純一郎	純一郎
1913	萨马兰奇	萨马兰奇
1914	薩馬蘭奇	薩馬蘭奇
1915	阿拉法特	阿拉法特
1916	默克尔	默克尔
1917	默克爾	默克爾
1918	克林顿	克林顿
1919	克林頓	克林頓
1920	里根	里根
1921	雷根	雷根
1922	尼克松	尼克松
1923	尼克森	尼克森
1924	林肯	林肯
1925	杜鲁门	杜鲁门
1926	杜魯門	杜魯門
1927	赫鲁晓夫	赫鲁晓夫
1928	赫魯雪夫	赫魯雪夫
1929	列宁	列宁
1930	列寧	列寧
1931	斯大林	斯大林
1932	史達林	史達林
1933	马克思	马克思
1934	馬克思	馬克思
1935	恩格斯	恩格斯
1936	金正日	金正日
1937	金日成	金日成
1938	胡志明	胡志明
1939	西哈努克	西哈努克
1940	希拉克	希拉克
1941	撒切尔	撒切尔
1942	柴契爾	柴契爾
1943	阿罗约	阿罗约
1944	阿羅約	阿羅約
1945	曼德拉	曼德拉
1946	卡斯特罗	卡斯特罗
1947	卡斯楚	卡斯楚
1948	富兰克林	富兰克林
1949	佛蘭克林	佛蘭克林
1950	华盛顿	华盛顿
1951	華盛頓	華盛頓
1952	艾森豪威尔	艾森豪威尔
1953	艾森豪	艾森豪
1954	拿破仑	拿破仑
1955	拿破崙	拿破崙
1956	亚历山大	亚历山大
1957	亞歷山大	亞歷山大
1958	路易	路易
1959	拉姆斯菲尔德	拉姆斯菲尔德
1960	拉姆斯菲爾德	拉姆斯菲爾德
1961	劳拉	劳拉
1962	蘿拉	蘿拉
1963	鲍威尔	鲍威尔
1964	鮑威爾	鮑威爾
1965	本 拉登	本 拉登
1966	奥马尔	奥马尔
1967	奧馬爾	奧馬爾
1968	达赖喇嘛	达赖喇嘛
1969	達賴喇嘛	達賴喇嘛
1970	江青	江青
1971	张春桥	张春桥
1972	張春橋	張春橋
1973	姚文元	姚文元
1974	王洪文	王洪文
1975	冈村秀树	冈村秀树
1976	岡村秀樹	岡村秀樹
1977	冈村宁次	冈村宁次
1978	岡村寧次	岡村寧次
1979	高丽朴	高丽朴
1980	高麗樸	高麗樸
1981	赵紫阳	赵紫阳
1982	趙紫陽	趙紫陽
1983	王丹	王丹
1984	沃尔开西	沃尔开西
1985	沃爾開西	沃爾開西
1986	李大师	李大师
1987	李大師	李大師
1988	马加爵	马加爵
1989	馬加爵	馬加爵
1990	班禅	班禅
1991	班禪	班禪
1992	额尔德尼	额尔德尼
1993	額爾德尼	額爾德尼
1994	阿扁	阿扁
1995	鲁迅	鲁迅
1996	魯迅	魯迅
1997	莎士比亚	莎士比亚
1998	莎士比亞	莎士比亞
1999	爱因斯坦	爱因斯坦
2000	愛因斯坦	愛因斯坦
2001	牛顿	牛顿
2002	牛頓	牛頓
2003	哥白尼	哥白尼
2004	达·芬奇	达·芬奇
